1.000000000000000000e+00 -1.469237829668174414e-03
9.749999999999999778e-01 1.359044993576619294e-02
9.499999999999999556e-01 2.644628126653742958e-02
9.250000000000000444e-01 3.746556487569295546e-02
9.000000000000000222e-01 4.683195647246879423e-02
8.750000000000000000e-01 5.509641804577764673e-02
8.499999999999999778e-01 6.189164361822489802e-02
8.249999999999999556e-01 6.795224967883095601e-02
8.000000000000000444e-01 7.309458172748813098e-02
7.750000000000000222e-01 7.750229577571449147e-02
7.500000000000000000e-01 8.117539031209967948e-02
7.249999999999999778e-01 8.448117584826946025e-02
6.999999999999999556e-01 8.741965087281343416e-02
6.750000000000000444e-01 8.980716239703431802e-02
6.500000000000000222e-01 9.201101942114750520e-02
6.250000000000000000e-01 9.384756593363489940e-02
5.999999999999999778e-01 9.531680344590688636e-02
5.749999999999999556e-01 9.678604246958928681e-02
5.500000000000000444e-01 9.788797098164586652e-02
5.000000000000000000e-01 9.972451749413326072e-02
4.500000000000000111e-01 1.006427915060821437e-01
4.000000000000000222e-01 1.010101005062975510e-01
3.499999999999999778e-01 1.004591370059744471e-01
2.999999999999999889e-01 9.917355399381017067e-02
2.500000000000000000e-01 9.696969696969695574e-02
2.000000000000000111e-01 9.311294793320409879e-02
1.749999999999999889e-01 9.054178190887550437e-02
1.499999999999999944e-01 8.741965087281343416e-02
1.250000000000000000e-01 8.356290183632056334e-02
1.000000000000000056e-01 7.860422428777108506e-02
7.499999999999999722e-02 7.235996372705734425e-02
5.000000000000000278e-02 6.372819013071227834e-02
3.749999999999999861e-02 5.803489458173202720e-02
2.500000000000000139e-02 5.068870550896167199e-02
1.250000000000000069e-02 3.948576739969844596e-02
7.499999999999999722e-03 3.232323282703578743e-02
0.000000000000000000e+00 0.000000000000000000e+00
7.499999999999999722e-03 -3.232323282703578743e-02
1.250000000000000069e-02 -3.966942189980614264e-02
2.500000000000000139e-02 -5.160697800950016928e-02
3.749999999999999861e-02 -5.950413209400402109e-02
5.000000000000000278e-02 -6.574839265471778271e-02
7.499999999999999722e-02 -7.493112975138591092e-02
1.000000000000000056e-01 -8.154269931231507285e-02
1.250000000000000000e-01 -8.668503136097224782e-02
1.499999999999999944e-01 -9.054178190887550437e-02
1.749999999999999889e-01 -9.366391143352718884e-02
2.000000000000000111e-01 -9.586776845764037602e-02
2.500000000000000000e-01 -9.917355399381017067e-02
2.999999999999999889e-01 -1.006427915060821437e-01
3.499999999999999778e-01 -1.008264460061898404e-01
4.000000000000000222e-01 -9.935720849391783960e-02
4.500000000000000111e-01 -9.623507745785576939e-02
5.000000000000000000e-01 -9.127639990930630498e-02
5.500000000000000444e-01 -8.356290183632056334e-02
5.749999999999999556e-01 -7.823691377614529208e-02
5.999999999999999778e-01 -7.144168971510844734e-02
6.250000000000000000e-01 -6.280991763017379492e-02
6.500000000000000222e-01 -5.179063402101826558e-02
6.750000000000000444e-01 -3.948576739969844596e-02
6.999999999999999556e-01 -2.736455527848631955e-02
7.249999999999999778e-01 -1.652892616943849383e-02
7.500000000000000000e-01 -6.611570165493317608e-03
7.750000000000000222e-01 2.203856721831105869e-03
8.000000000000000444e-01 9.733700596991237339e-03
8.249999999999999556e-01 1.616161565781269738e-02
8.499999999999999778e-01 2.093663870625446857e-02
8.750000000000000000e-01 2.424242424242423893e-02
9.000000000000000222e-01 2.534435275448083599e-02
9.250000000000000444e-01 2.405876974231654225e-02
9.499999999999999556e-01 1.946740119398247468e-02
9.749999999999999778e-01 1.101928376029656827e-02
1.000000000000000000e+00 -2.387511524220884730e-03
